#Risvollan, 123.38.0, Vannføring, dogn
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
2019-08-27 11:00:00Z;0,0002333396;0;2
2019-08-28 11:00:00Z;0,0002175011;0;2
2019-08-29 11:00:00Z;0,01113356;0;2
2019-08-30 11:00:00Z;0,001051162;0;2
2019-08-31 11:00:00Z;0,0006155976;0;2
2019-09-01 11:00:00Z;0,0007915993;0;2
2019-09-02 11:00:00Z;0,0004931986;0;2
2019-09-03 11:00:00Z;0,0004174175;0;2
2019-09-04 11:00:00Z;0,00029579;0;2
2019-09-05 11:00:00Z;0,007008221;0;2
2019-09-06 11:00:00Z;0,002723848;0;2
2019-09-07 11:00:00Z;0,003606322;0;2
2019-09-08 11:00:00Z;0,001122073;0;2
2019-09-09 11:00:00Z;0,0007893381;0;2
2019-09-10 11:00:00Z;0,0006080977;0;2
2019-09-11 11:00:00Z;0,002262862;0;2
2019-09-12 11:00:00Z;0,002711446;0;2
2019-09-13 11:00:00Z;0,02301712;0;2
2019-09-14 11:00:00Z;0,01885882;0;2
2019-09-15 11:00:00Z;0,02082212;0;2
2019-09-16 11:00:00Z;0,03874181;0;2
2019-09-17 11:00:00Z;0,00650644;0;2
2019-09-18 11:00:00Z;0,008004545;0;2
2019-09-19 11:00:00Z;0,005641968;0;2
2019-09-20 11:00:00Z;0,04696586;0;2
2019-09-21 11:00:00Z;0,007732643;0;2
2019-09-22 11:00:00Z;0,003693469;0;2
2019-09-23 11:00:00Z;0,002197879;0;2
2019-09-24 11:00:00Z;0,001655935;0;2
2019-09-25 11:00:00Z;0,001288734;0;2
2019-09-26 11:00:00Z;0,0009459204;0;2
2019-09-27 11:00:00Z;0,0007431632;0;2
2019-09-28 11:00:00Z;0,0006279814;0;2
2019-09-29 11:00:00Z;0,002732063;0;2
2019-09-30 11:00:00Z;0,003183031;0;2
2019-10-01 11:00:00Z;0,007371409;0;2
2019-10-02 11:00:00Z;0,003675059;0;2
2019-10-03 11:00:00Z;0,002651084;0;2
2019-10-04 11:00:00Z;0,001620219;0;2
2019-10-05 11:00:00Z;0,001232526;0;2
2019-10-06 11:00:00Z;0,0009872889;0;2
2019-10-07 11:00:00Z;0,0008896362;0;2
2019-10-08 11:00:00Z;0,0007700967;0;2
2019-10-09 11:00:00Z;0,0006367245;0;2
2019-10-10 11:00:00Z;0,0005580721;0;2
2019-10-11 11:00:00Z;0,0006087294;0;2
2019-10-12 11:00:00Z;0,000460796;0;2
2019-10-13 11:00:00Z;0,0004025206;0;2
2019-10-14 11:00:00Z;0,0003770121;0;2
2019-10-15 11:00:00Z;0,0003675663;0;2
2019-10-16 11:00:00Z;0,001138156;0;2
2019-10-17 11:00:00Z;0,0004436897;0;2
2019-10-18 11:00:00Z;0,000335269;0;2
2019-10-19 11:00:00Z;0,001906271;0;2
2019-10-20 11:00:00Z;0,0003543173;0;2
2019-10-21 11:00:00Z;0,0003491297;0;2
2019-10-22 11:00:00Z;0,0004417476;0;2
2019-10-23 11:00:00Z;0,0007361193;0;2
2019-10-24 11:00:00Z;0,001269576;0;2
2019-10-25 11:00:00Z;0,007382451;0;2
2019-10-26 11:00:00Z;0,001643729;0;2
2019-10-27 11:00:00Z;0,002157898;0;2
2019-10-28 11:00:00Z;0,006883578;0;2
2019-10-29 11:00:00Z;0,005232473;0;2
2019-10-30 11:00:00Z;0,01308848;0;2
2019-10-31 11:00:00Z;0,01297496;0;2
2019-11-01 11:00:00Z;0,005125027;0;2
2019-11-02 11:00:00Z;0,003329647;0;2
2019-11-03 11:00:00Z;0,001944748;0;2
2019-11-04 11:00:00Z;0,001351282;0;2
2019-11-05 11:00:00Z;0,00100621;0;2
2019-11-06 11:00:00Z;0,0008001503;0;2
2019-11-07 11:00:00Z;0,0006344861;0;2
2019-11-08 11:00:00Z;0,0005178553;0;2
2019-11-09 11:00:00Z;0,0004652081;0;2
2019-11-10 11:00:00Z;0,0004002202;0;2
2019-11-11 11:00:00Z;0,0003661589;0;2
2019-11-12 11:00:00Z;0,0003470247;0;2
2019-11-13 11:00:00Z;0,0003105709;0;2
2019-11-14 11:00:00Z;0,00024834;0;2
2019-11-15 11:00:00Z;0,0002180527;0;2
2019-11-16 11:00:00Z;0,0001995166;0;2
2019-11-17 11:00:00Z;0,0005761903;0;2
2019-11-18 11:00:00Z;0,0005648419;0;2
2019-11-19 11:00:00Z;0,004353321;0;2
2019-11-20 11:00:00Z;0,001085216;0;2
2019-11-21 11:00:00Z;0,0008145561;0;2
2019-11-22 11:00:00Z;0,001495362;0;2
2019-11-23 11:00:00Z;0,001008683;0;2
2019-11-24 11:00:00Z;0,0004106883;0;2
2019-11-25 11:00:00Z;0,0004057425;0;2
2019-11-26 11:00:00Z;0,0006633752;0;2
2019-11-27 11:00:00Z;0,0003390794;0;2
2019-11-28 11:00:00Z;0,000329841;0;2
2019-11-29 11:00:00Z;0,0002924883;0;2
2019-11-30 11:00:00Z;0,0002759188;0;2
2019-12-01 11:00:00Z;0,0002797707;0;2
2019-12-02 11:00:00Z;0,0003509489;0;2
2019-12-03 11:00:00Z;0,0327879;0;2
2019-12-04 11:00:00Z;0,01684664;0;2
2019-12-05 11:00:00Z;0,008191383;0;2
2019-12-06 11:00:00Z;0,006859334;0;2
2019-12-07 11:00:00Z;0,002918928;0;2
2019-12-08 11:00:00Z;0,001974455;0;2
2019-12-09 11:00:00Z;0,001385413;0;2
2019-12-10 11:00:00Z;0,001125919;0;2
2019-12-11 11:00:00Z;0,00260736;0;2
2019-12-12 11:00:00Z;0,001696052;0;2
2019-12-13 11:00:00Z;0,001320884;0;2
2019-12-14 11:00:00Z;0,001091153;0;2
2019-12-15 11:00:00Z;0,0009054368;0;2
2019-12-16 11:00:00Z;0,0007613275;0;2
2019-12-17 11:00:00Z;0,0006593701;0;2
2019-12-18 11:00:00Z;0,0005699359;0;2
2019-12-19 11:00:00Z;0,0005009628;0;2
2019-12-20 11:00:00Z;;0;2
2019-12-21 11:00:00Z;;0;2
2019-12-22 11:00:00Z;;0;2
2019-12-23 11:00:00Z;;0;2
2019-12-24 11:00:00Z;;0;2
2019-12-25 11:00:00Z;;0;2
2019-12-26 11:00:00Z;;0;2
2019-12-27 11:00:00Z;;0;2
2019-12-28 11:00:00Z;;0;2
2019-12-29 11:00:00Z;;0;2
2019-12-30 11:00:00Z;;0;2
2019-12-31 11:00:00Z;;0;2
2020-01-01 11:00:00Z;;0;2
2020-01-02 11:00:00Z;;0;2
2020-01-03 11:00:00Z;0,005785555;0;2
2020-01-04 11:00:00Z;0,002853391;0;2
2020-01-05 11:00:00Z;0,006130763;0;2
2020-01-06 11:00:00Z;0,01134523;0;2
2020-01-07 11:00:00Z;0,009333773;0;2
2020-01-08 11:00:00Z;0,01439243;0;2
2020-01-09 11:00:00Z;0,006761737;0;2
2020-01-10 11:00:00Z;0,00333484;0;2
2020-01-11 11:00:00Z;0,005865159;0;2
2020-01-12 11:00:00Z;0,005754249;0;2
2020-01-13 11:00:00Z;0,002656427;0;2
2020-01-14 11:00:00Z;0,00214017;0;2
2020-01-15 11:00:00Z;0,001593067;0;2
2020-01-16 11:00:00Z;0,005274529;0;2
2020-01-17 11:00:00Z;0,002442562;0;2
2020-01-18 11:00:00Z;0,002401795;0;2
2020-01-19 11:00:00Z;0,01133698;0;2
2020-01-20 11:00:00Z;0,03121207;0;2
2020-01-21 11:00:00Z;0,02544502;0;2
2020-01-22 11:00:00Z;0,01137924;0;2
2020-01-23 11:00:00Z;0,01713124;0;2
2020-01-24 11:00:00Z;0,009468894;0;2
2020-01-25 11:00:00Z;0,005460166;1;2
2020-01-26 11:00:00Z;0,01497495;0;2
2020-01-27 11:00:00Z;0,00578776;0;2
2020-01-28 11:00:00Z;0,003324387;1;2
2020-01-29 11:00:00Z;0,002257825;0;2
2020-01-30 11:00:00Z;0,001691313;0;2
2020-01-31 11:00:00Z;0,001372589;0;2
2020-02-01 11:00:00Z;0,001393607;0;2
2020-02-02 11:00:00Z;0,01222756;0;2
2020-02-03 11:00:00Z;0,003295238;0;2
2020-02-04 11:00:00Z;0,001890686;0;2
2020-02-05 11:00:00Z;0,02812792;0;2
2020-02-06 11:00:00Z;0,007731083;0;2
2020-02-07 11:00:00Z;0,01015871;0;2
2020-02-08 11:00:00Z;0,005552477;0;2
2020-02-09 11:00:00Z;0,01145788;0;2
2020-02-10 11:00:00Z;0,02354415;1;2
2020-02-11 11:00:00Z;0,006367036;0;2
2020-02-12 11:00:00Z;0,00305627;0;2
2020-02-13 11:00:00Z;0,002156803;0;2
2020-02-14 11:00:00Z;0,001604593;0;2
2020-02-15 11:00:00Z;0,001661462;0;2
2020-02-16 11:00:00Z;0,005268976;0;2
2020-02-17 11:00:00Z;0,0048307;0;2
2020-02-18 11:00:00Z;0,01005862;0;2
2020-02-19 11:00:00Z;0,005032972;0;2
2020-02-20 11:00:00Z;0,003207956;0;2
2020-02-21 11:00:00Z;0,004171568;0;2
2020-02-22 11:00:00Z;0,007072355;0;2
2020-02-23 11:00:00Z;0,007740085;1;2
2020-02-24 11:00:00Z;0,003596712;0;2
2020-02-25 11:00:00Z;0,002653526;0;2
2020-02-26 11:00:00Z;0,002018895;0;2
2020-02-27 11:00:00Z;0,001526373;0;2
2020-02-28 11:00:00Z;0,001231749;0;2
2020-02-29 11:00:00Z;0,001041187;0;2
2020-03-01 11:00:00Z;0,0009106896;0;2
2020-03-02 11:00:00Z;0,0007794919;0;2
2020-03-03 11:00:00Z;0,0006530489;0;2
2020-03-04 11:00:00Z;0,0005891435;0;2
2020-03-05 11:00:00Z;0,0006663691;0;2
2020-03-06 11:00:00Z;0,0007206321;1;2
2020-03-07 11:00:00Z;0,0005425129;0;2
2020-03-08 11:00:00Z;0,006889255;0;2
2020-03-09 11:00:00Z;0,004447638;1;2
2020-03-10 11:00:00Z;0,003579419;0;2
2020-03-11 11:00:00Z;0,00486253;0;2
2020-03-12 11:00:00Z;0,003824867;0;2
2020-03-13 11:00:00Z;0,002151365;0;2
2020-03-14 11:00:00Z;0,00167809;0;2
2020-03-15 11:00:00Z;0,004195404;0;2
2020-03-16 11:00:00Z;0,00237276;0;2
2020-03-17 11:00:00Z;0,003951055;0;2
2020-03-18 11:00:00Z;0,004078051;0;2
